global_index,gene_symbol,in_vcc_output,go_terms,reactome_pathways,string_degree,grn_out_degree,grn_in_degree,active_prior_count
12035,HSPB3,1,4,0,63,0,1,3
12036,KCNAB1,1,21,1,49,0,0,3
12037,SHE,1,2,0,9,0,0,2
12038,NR0B1,1,32,0,57,46,12,3
12039,PGM2,1,14,2,79,0,0,3
12040,STK32A,1,7,0,24,0,0,2
12041,IL1RAPL1,1,22,2,50,0,0,3
12042,P2RY12,1,34,3,49,0,0,3
12043,C22orf15,1,1,0,14,0,0,2
12044,OR5AU1,1,7,1,16,0,0,3
12045,MINAR1,1,8,0,7,0,0,2
12046,PDILT,1,4,0,32,0,0,2
12047,UMOD,1,30,1,49,0,1,4
12048,GP2,1,13,2,39,0,0,3
12049,SLC33A1,1,9,2,34,0,0,3
12050,SNUPN,1,15,1,40,0,0,3
12051,CRADD,1,18,1,33,0,0,3
12052,SIN3A,1,39,14,135,12,13,4
12053,ARL13B,1,24,6,64,0,0,3
12054,RNASE2,1,12,1,35,0,8,4
12055,ELSPBP1,1,3,0,20,0,0,2
12056,RNASE3,1,14,2,35,0,2,4
12057,PTK2,1,71,17,139,0,20,4
12058,RSPH10B2,1,5,0,14,0,0,2
12059,PTAFR,1,18,5,42,0,7,4
12060,PTPN9,1,11,1,27,0,1,4
12061,RNASE6,1,13,1,33,0,0,3
12062,NPR1,1,31,1,47,0,17,4
12063,CXCL8,1,46,8,176,0,102,4
12064,SCN9A,1,24,3,47,0,5,4
12065,RASSF6,1,3,0,21,0,0,2
12066,COL22A1,1,8,2,41,0,0,3
12067,SDC2,1,13,21,73,0,4,4
12068,CD52,1,7,1,42,0,2,4
12069,MMGT1,1,23,1,33,0,0,3
12070,SPRR1B,1,7,1,64,0,9,4
12071,SPRR1A,1,10,1,61,0,4,4
12072,OR4K14,1,6,1,17,0,0,3
12073,OR4K15,1,6,1,20,0,0,3
12074,TM2D2,1,6,0,30,0,0,2
12075,HTRA4,1,9,0,22,0,0,2
12076,PLEKHA2,1,12,1,30,0,1,4
12077,CLIC4,1,30,0,28,0,2,3
12078,SLC38A11,1,5,0,9,0,0,2
12079,GPR183,1,21,2,46,0,0,3
12080,CRCT1,1,1,0,36,0,0,2
12081,CCDC8,1,8,1,41,0,0,3
12082,METTL15,1,8,0,45,0,0,2
12083,ZNF280A,1,6,0,17,0,0,2
12084,MUC15,1,4,6,61,0,0,3
12085,CT55,1,6,0,34,0,0,2
12086,ZEB2,1,24,5,36,29,4,4
12087,GJB1,1,13,3,49,0,6,4
12088,PCBP1,1,19,4,62,0,2,4
12089,HINT1,1,19,3,37,0,9,4
12090,DTWD2,1,5,0,26,0,0,2
12091,VPREB1,1,4,1,34,0,7,4
12092,CLIC3,1,14,0,9,0,1,3
12093,INO80E,1,11,2,47,0,0,3
12094,BNC1,1,12,0,7,0,1,3
12095,DFFB,1,20,1,36,0,1,4
12096,NFU1,1,11,1,46,0,0,3
12097,ANTXR1,1,15,0,34,0,1,3
12098,GKN1,1,10,0,19,0,1,3
12099,CKAP2L,1,4,0,37,0,0,2
12100,C15orf40,1,2,0,36,0,0,2
12101,RAMAC,1,11,2,21,0,0,3
12102,PROKR1,1,9,2,33,0,1,4
12103,APLF,1,28,0,37,0,0,2
12104,HIC2,1,10,0,10,0,0,2
12105,LUZP1,1,26,0,25,0,0,2
12106,HEXD,1,7,0,21,0,0,2
12107,DRD5,1,26,2,37,0,0,3
12108,BUB1,1,18,6,138,0,1,4
12109,SPNS1,1,11,0,31,0,0,2
12110,LRRC45,1,6,0,35,0,0,2
12111,CHRNA5,1,31,2,36,0,1,4
12112,MT1B,1,11,1,9,0,0,3
12113,CENPX,1,18,3,38,0,4,4
12114,AGPAT2,1,16,3,48,0,0,3
12115,ASPSCR1,1,16,1,38,0,1,4
12116,GP9,1,10,9,45,0,4,4
12117,FASN,1,32,7,128,0,35,4
12118,CNBP,1,20,1,40,0,2,4
12119,MT1E,1,11,1,51,0,2,4
12120,ACTRT2,1,6,0,38,0,0,2
12121,DUS1L,1,9,0,41,0,0,2
12122,GPS1,1,13,5,44,0,1,4
12123,RFNG,1,8,1,20,0,0,3
12124,DCXR,1,20,2,25,0,0,3
12125,ZNF32,1,6,0,5,4,0,3
12126,LDB2,1,13,0,45,0,0,2
12127,RAC3,1,43,2,132,0,12,4
12128,NRG4,1,5,17,34,0,0,3
12129,LIMS1,1,20,2,35,0,0,3
12130,TMEM266,1,9,0,15,0,0,2
12131,NLGN1,1,73,1,70,0,2,4
12132,TAPT1,1,10,0,25,0,0,2
12133,UGP2,1,13,2,42,0,1,4
12134,TAS2R1,1,8,3,46,0,0,3
12135,LINGO1,1,5,1,39,0,1,4
12136,HNRNPF,1,14,6,49,0,0,3
12137,BTD,1,8,2,33,0,1,4
12138,CSGALNACT2,1,11,1,45,0,0,3
12139,TACR3,1,31,2,34,0,0,3
12140,GSX1,1,15,0,18,3,0,3
12141,PCDH7,1,9,3,37,0,1,4
12142,ROBO1,1,38,9,58,0,5,4
12143,ONECUT1,1,13,6,39,33,3,4
12144,AVEN,1,6,2,11,0,0,3
12145,P2RY1,1,51,3,43,0,5,4
12146,CTNND2,1,16,0,40,0,6,3
12147,TRIM56,1,19,1,45,0,0,3
12148,MUC17,1,10,6,61,0,4,4
12149,AHSP,1,9,0,41,0,5,3
12150,WNT10B,1,18,3,41,0,11,4
12151,CALML6,1,10,0,251,0,0,2
12152,REPS2,1,10,2,38,0,2,4
12153,MUC3A,1,7,6,50,0,1,4
12154,SYAP1,1,24,0,18,0,0,2
12155,ITGAM,1,49,6,121,0,6,4
12156,PYDC1,1,16,0,34,0,0,2
12157,TPST1,1,8,3,23,0,0,3
12158,TM4SF4,1,2,0,23,0,0,2
12159,TOR1AIP2,1,12,0,21,0,2,3
12160,S100G,1,7,0,39,0,11,3
12161,TM4SF1,1,3,0,30,0,1,3
12162,OTUD3,1,13,2,47,0,0,3
12163,OTUD7A,1,10,1,37,0,1,4
12164,GUSB,1,19,5,59,0,5,4
12165,BRD3,1,22,0,65,0,1,3
12166,KLF13,1,13,1,33,11,1,4
12167,FRMPD4,1,6,0,23,0,0,2
12168,ZFPM2,1,26,2,35,12,0,4
12169,ZNF764,1,8,1,14,0,0,3
12170,ZNF747,1,6,1,3,0,0,3
12171,ZNF768,1,10,0,24,0,0,2
12172,TAS1R3,1,13,3,49,0,2,4
12173,TMEM42,1,2,0,8,0,0,2
12174,MAP3K2,1,14,0,33,0,0,2
12175,PUSL1,1,11,0,45,0,0,2
12176,SF3B5,1,23,5,76,0,0,3
12177,ZNF35,1,13,0,5,0,0,2
12178,TIGD4,1,4,0,27,0,0,2
12179,IFFO2,1,0,0,5,0,0,1
12180,NLGN2,1,59,1,61,0,0,3
12181,MYO7B,1,19,0,16,0,0,2
12182,CHD3,1,28,13,65,0,0,3
12183,TMEM154,1,2,0,15,0,0,2
12184,MYRIP,1,20,2,30,0,1,4
12185,ALCAM,1,20,1,39,0,7,4
12186,YWHAG,1,33,17,65,0,3,4
12187,UBE2E3,1,12,2,48,0,0,3
12188,CNTROB,1,9,0,44,0,0,2
12189,TRAPPC1,1,15,3,42,0,0,3
12190,ZPLD1,1,4,0,27,0,0,2
12191,KCNAB3,1,12,1,46,0,0,3
12192,SERPINA9,1,4,0,10,0,0,2
12193,FAM153A,1,1,0,5,0,0,2
12194,GPR37L1,1,14,2,33,0,0,3
12195,SIMC1,1,7,0,17,0,0,2
12196,TMEM192,1,6,0,32,0,0,2
12197,NSG2,1,24,0,7,0,0,2
12198,SPDYE5,1,1,0,8,0,0,2
12199,SERPINA6,1,25,2,37,0,5,4
12200,ZNF778,1,8,2,11,0,0,3
12201,NIPA1,1,8,1,42,0,0,3
12202,FOXD4,1,12,0,16,2,0,3
12203,GPR25,1,10,1,25,0,0,3
12204,UBE2E1,1,15,21,63,0,0,3
12205,HNRNPA3,1,9,4,38,0,0,3
12206,SIK2,1,14,0,32,0,2,3
12207,RNF150,1,4,0,26,0,0,2
12208,CCDC144A,1,1,0,25,0,0,2
12209,VGLL2,1,7,0,17,0,7,3
12210,HOXD4,1,16,1,34,5,5,4
12211,CHRNB1,1,37,0,32,0,1,3
12212,HOXD12,1,9,0,28,1,0,3
12213,GYPA,1,5,1,54,0,6,4
12214,USP38,1,11,0,38,0,0,2
12215,SLC16A5,1,8,0,17,0,0,2
12216,NANP,1,7,1,33,0,0,3
12217,ANKK1,1,9,0,33,0,0,2
12218,ADRA1B,1,24,3,32,0,2,4
12219,ADPRM,1,7,1,23,0,0,3
12220,FABP6,1,11,3,34,0,10,4
12221,PWWP2A,1,10,1,18,0,0,3
12222,USP50,1,17,0,32,0,0,2
12223,USP47,1,16,1,39,0,0,3
12224,PDCD6IP,1,36,5,50,0,1,4
12225,MRGPRX1,1,18,0,10,0,0,2
12226,ZNF212,1,13,1,37,0,0,3
12227,MRAP,1,16,0,21,0,3,3
12228,FAM161A,1,16,0,37,0,0,2
12229,ZNF282,1,8,1,33,0,0,3
12230,GLB1,1,21,8,66,0,17,4
12231,GON7,1,7,1,10,0,0,3
12232,FAXDC2,1,10,0,42,0,0,2
12233,CRTAP,1,11,1,38,0,0,3
12234,HSPB2,1,11,0,46,0,6,3
12235,C7orf33,1,0,0,18,0,0,1
12236,CNGB3,1,18,0,42,0,0,2
12237,SLN,1,19,2,39,0,0,3
12238,ELP5,1,11,1,33,0,1,4
12239,CMTM8,1,8,0,13,0,0,2
12240,GABARAP,1,39,2,112,0,1,4
12241,LGALS9B,1,15,0,33,0,0,2
12242,STX8,1,22,0,61,0,0,2
12243,CDK1,1,81,36,257,0,32,4
12244,UBB,1,31,204,270,0,1,4
12245,NFRKB,1,17,2,34,0,0,3
12246,FABP4,1,17,3,55,0,12,4
12247,FRMPD2,1,9,0,20,0,0,2
12248,PRDM10,1,9,0,34,3,0,3
12249,B3GNT2,1,8,2,46,0,0,3
12250,FOS,1,74,12,153,307,80,4
12251,TMED10,1,38,4,74,0,0,3
12252,SETMAR,1,34,0,37,0,1,3
12253,SMAD1,1,51,5,39,68,5,4
12254,CST5,1,6,0,17,0,2,3
12255,CST2,1,6,0,18,0,0,2
12256,EMX2,1,14,1,37,9,6,4
12257,CST1,1,6,0,29,0,0,2
12258,SP7,1,18,1,43,36,23,4
12259,TCAF2,1,9,0,4,0,0,2
12260,SEMA3E,1,21,1,34,0,0,3
12261,LRRN2,1,5,0,7,0,0,2
12262,SLC30A1,1,48,1,47,0,1,4
12263,DCLK2,1,10,0,15,0,0,2
12264,ZNF804A,1,15,0,34,10,1,3
12265,GPRC5C,1,10,0,16,0,0,2
12266,TMEM182,1,7,0,10,0,0,2
12267,VSTM2A,1,9,0,7,0,0,2
12268,KRT8,1,21,4,56,0,11,4
12269,KRT78,1,8,3,39,0,0,3
12270,ADORA2B,1,15,4,56,0,2,4
12271,SDR9C7,1,4,1,32,0,0,3
12272,MGMT,1,11,1,44,0,26,4
12273,METTL7B,1,5,0,25,0,0,2
12274,KRT86,1,7,2,35,0,0,3
12275,HARS,1,11,0,0,0,0,1
12276,NFXL1,1,9,0,35,0,0,2
12277,KRT75,1,10,2,39,0,0,3
12278,DENND5B,1,5,1,21,0,0,3
12279,CD14,1,38,22,35,0,26,4
12280,DNAJC18,1,4,0,41,0,0,2
12281,KRT6C,1,9,2,34,0,0,3
12282,RIOX1,1,17,1,36,0,0,3
12283,SPATA24,1,8,0,22,0,0,2
12284,RALGAPB,1,6,1,47,0,0,3
12285,PYM1,1,11,0,27,0,0,2
12286,MZB1,1,11,0,38,0,0,2
12287,KRT4,1,13,2,43,0,5,4
12288,SLC23A1,1,26,1,38,0,2,4
12289,KRT74,1,10,2,33,0,0,3
12290,NPAS2,1,23,6,43,8,4,4
12291,KRT72,1,7,2,32,0,0,3
12292,KISS1,1,12,2,62,0,25,4
12293,LONRF2,1,7,0,24,0,0,2
12294,NUDT9,1,9,0,34,0,0,2
12295,HSD17B13,1,14,1,29,0,0,3
12296,PA2G4,1,16,1,67,5,2,4
12297,COX7B2,1,5,0,40,0,0,2
12298,ELOVL6,1,18,2,33,0,5,4
12299,KRT83,1,9,2,44,0,0,3
12300,PFKFB3,1,12,1,38,0,7,4
12301,TMC7,1,7,0,5,0,0,2
12302,ARL6IP1,1,15,0,54,0,0,2
12303,SERPINB9,1,16,0,15,0,1,3
12304,SMAGP,1,4,0,5,0,0,2
12305,IRX1,1,17,1,33,19,0,4
12306,CDH2,1,59,5,106,0,40,4
12307,IRX2,1,16,1,29,2,0,4
12308,EMB,1,10,1,33,0,2,4
12309,SIX2,1,33,1,40,1,1,4
12310,DLGAP1,1,11,1,55,0,0,3
12311,STAT2,1,27,7,74,48,1,4
12312,NUDCD2,1,7,0,33,0,0,2
12313,IRF2BP1,1,8,0,24,0,0,2
12314,OR9K2,1,7,1,14,0,0,3
12315,HSPA4,1,13,1,212,0,40,4
12316,FOXA3,1,19,1,32,10,3,4
12317,FAM71B,1,4,0,18,0,0,2
12318,SLC26A5,1,34,1,42,0,3,4
12319,COMMD5,1,9,1,71,0,0,3
12320,SGCD,1,15,1,42,0,0,3
12321,GTSF1,1,5,0,29,0,0,2
12322,ZNF16,1,15,0,13,2,0,3
12323,ARMC10,1,12,0,11,0,0,2
12324,RNF34,1,23,2,32,0,1,4
12325,ACYP2,1,5,0,26,0,1,3
12326,TRABD,1,7,0,23,0,0,2
12327,ATF7,1,20,0,35,7,3,3
12328,RASA4B,1,8,0,16,0,0,2
12329,SOCS6,1,11,3,40,0,2,4
12330,CAVIN4,1,9,0,23,0,0,2
12331,OR10A3,1,7,1,24,0,0,3
12332,ZNF296,1,8,0,21,2,0,3
12333,HOXB9,1,18,0,33,7,1,3
12334,TTLL6,1,17,1,12,0,0,3
12335,POLH,1,17,5,36,0,3,4
12336,SYT9,1,19,3,32,0,0,3
12337,KCNS3,1,16,2,38,0,0,3
12338,RBMXL2,1,8,0,42,0,0,2
12339,KIF5B,1,44,7,100,0,1,4
12340,GPR37,1,27,2,43,0,0,3
12341,AKAP13,1,26,5,40,0,1,4
12342,TPD52L3,1,2,0,7,0,0,2
12343,CDCA4,1,6,0,32,0,4,3
12344,OR10A4,1,6,1,21,0,0,3
12345,SDR16C5,1,18,1,35,0,0,3
12346,DYDC1,1,9,0,34,0,0,2
12347,OR10A2,1,6,1,22,0,0,3
12348,CHCHD7,1,3,1,38,0,0,3
12349,HTRA3,1,9,0,11,0,0,2
12350,FOXN2,1,11,0,23,0,0,2
12351,LMOD2,1,17,0,44,0,0,2
12352,BFSP2,1,10,0,41,0,0,2
12353,FSHR,1,28,2,46,0,18,4
12354,USP32,1,11,0,33,0,0,2
12355,CEL,1,18,2,59,0,6,4
12356,PPM1D,1,18,1,35,0,12,4
12357,GPR27,1,5,1,22,0,0,3
12358,AC093323.1,1,0,0,0,0,0,0
12359,PSG6,1,2,1,22,0,10,4
12360,KBTBD2,1,10,0,10,0,0,2
12361,RIOX2,1,15,2,26,0,1,4
12362,TRIAP1,1,17,2,23,0,1,4
12363,LSM3,1,24,2,63,0,0,3
12364,KIAA0232,1,1,0,10,0,0,2
12365,MTSS1,1,24,0,29,0,3,3
12366,TMEM43,1,18,0,40,0,0,2
12367,RNF139,1,23,1,40,0,0,3
12368,PLA2G1B,1,34,7,54,0,0,3
12369,CYTL1,1,4,0,6,0,0,2
12370,TSEN34,1,8,1,32,0,0,3
12371,TRH,1,8,2,59,0,18,4
12372,GSTA4,1,8,1,43,0,0,3
12373,MSANTD4,1,2,0,22,0,0,2
12374,NDUFA3,1,9,2,51,0,0,3
12375,OSCAR,1,9,2,31,0,6,4
12376,PAQR8,1,7,0,20,0,0,2
12377,OR7G3,1,7,1,24,0,0,3
12378,TANC2,1,8,0,21,0,0,2
12379,OR7G2,1,7,2,24,0,0,3
12380,TEX13B,1,2,0,23,0,0,2
12381,PKHD1,1,40,0,33,0,2,3
12382,OR1M1,1,7,1,17,0,0,3
12383,NCBP2L,1,11,0,40,0,0,2
12384,DNAJC24,1,8,1,41,0,0,3
12385,MBD3L1,1,9,1,26,0,0,3
12386,ZNF160,1,7,1,9,7,0,4
12387,PGK2,1,13,2,47,0,4,4
12388,OR8B12,1,7,1,39,0,0,3
12389,ZNF415,1,7,1,4,0,0,3
12390,CAVIN3,1,7,0,20,0,0,2
12391,CEACAM3,1,8,2,29,0,1,4
12392,DCDC1,1,8,0,20,0,0,2
12393,HAS2,1,37,1,55,0,8,4
12394,PDGFD,1,19,1,35,0,8,4
12395,PLAC1,1,2,0,32,0,9,3
12396,DDI1,1,8,0,34,0,0,2
12397,S1PR1,1,37,3,38,0,14,4
12398,HS6ST2,1,6,1,32,0,0,3
12399,OR4D5,1,6,1,12,0,0,3
12400,PYGO1,1,11,2,29,0,0,3
12401,LRRC8E,1,12,1,34,0,0,3
12402,PKIA,1,7,0,17,0,0,2
12403,XKR6,1,5,0,23,0,0,2
12404,TSNARE1,1,9,0,45,0,0,2
12405,FPR2,1,39,4,51,0,3,4
12406,FPR1,1,20,4,52,0,0,3
12407,PATE1,1,3,0,34,0,0,2
12408,OR13H1,1,6,1,17,0,0,3
12409,FEZ2,1,7,0,23,0,0,2
12410,SOX7,1,18,1,32,6,2,4
12411,C8orf74,1,1,0,7,0,0,2
12412,C11orf24,1,3,0,6,0,0,2
12413,ALK,1,26,11,69,0,7,4
12414,KYAT1,1,8,3,47,0,0,3
12415,MTM1,1,25,3,43,0,0,3
12416,OBP2B,1,5,0,15,0,0,2
12417,TRMT61B,1,11,2,46,0,0,3
12418,INSR,1,83,6,66,0,31,4
12419,MFN1,1,14,3,69,0,0,3
12420,GIMAP8,1,6,0,31,0,0,2
12421,NRTN,1,13,3,36,0,0,3
12422,KCNMB3,1,10,2,25,0,0,3
12423,FUT3,1,23,2,34,0,1,4
12424,KCNG3,1,17,1,44,0,0,3
12425,ATP6V0E2,1,13,5,40,0,1,4
12426,PRKCE,1,45,5,56,0,16,4
12427,OR2K2,1,6,1,14,0,0,3
12428,JAGN1,1,12,0,25,0,0,2
12429,RLN3,1,7,3,38,0,0,3
12430,TADA3,1,22,3,69,0,4,4
12431,SOCS5,1,19,2,34,0,2,4
12432,C1GALT1C1,1,5,2,43,0,0,3
12433,C9orf16,1,9,0,11,0,0,2
12434,MORN4,1,7,0,15,0,0,2
12435,ZNF672,1,6,0,10,0,0,2
12436,ZNF692,1,10,1,23,1,0,4
12437,NAIF1,1,5,0,53,0,0,2
12438,RBKS,1,12,1,39,0,0,3
12439,OR2M4,1,7,1,15,0,0,3
12440,GRIK1,1,26,2,40,0,2,4
12441,MUC7,1,7,6,66,0,0,3
12442,OPRPN,1,4,0,21,0,0,2
12443,SMR3B,1,5,0,24,0,0,2
12444,TMEM126A,1,7,1,38,0,1,4
12445,TMEM126B,1,6,1,46,0,1,4
12446,TRIM8,1,21,1,32,1,0,4
12447,NETO2,1,9,0,20,0,0,2
12448,CSN3,1,4,1,36,0,1,4
12449,CLDN20,1,8,1,33,0,2,4
12450,CDC42BPG,1,13,0,4,0,1,3
12451,SCAND1,1,2,0,34,0,0,2
12452,JUNB,1,24,4,50,604,22,4
12453,FAM241B,1,2,0,14,0,0,2
12454,TMEM37,1,5,0,14,0,0,2
12455,UGT2B7,1,10,3,61,0,10,4
12456,LRG1,1,20,1,34,0,2,4
12457,SHCBP1,1,7,0,36,0,0,2
12458,SOSTDC1,1,9,0,22,0,3,3
12459,NPTX1,1,14,0,33,0,4,3
12460,FAM98B,1,9,0,25,0,0,2
12461,ZNF439,1,6,1,7,0,0,3
12462,ZNF440,1,6,1,5,0,0,3
12463,GAA,1,24,3,30,0,2,4
12464,CANT1,1,20,1,40,0,0,3
12465,KCNK3,1,26,2,37,0,2,4
12466,ZDHHC16,1,9,0,17,0,0,2
12467,CHST11,1,10,1,34,0,1,4
12468,EXOSC1,1,16,8,42,0,2,4
12469,PGAM1,1,16,3,39,0,1,4
12470,CHD7,1,37,1,49,0,3,4
12471,ESCO2,1,17,1,53,0,1,4
12472,KRT19,1,25,6,54,0,12,4
12473,KRT15,1,20,3,45,0,12,4
12474,LURAP1,1,5,0,9,0,0,2
12475,KRT38,1,10,2,41,0,0,3
12476,CLCN5,1,21,1,39,0,2,4
12477,TPPP,1,29,0,33,0,0,2
12478,KCND3,1,33,2,46,0,3,4
12479,APLN,1,18,2,46,0,7,4
12480,KRTAP4-4,1,4,1,33,0,0,3
12481,KRT13,1,14,2,43,0,4,4
12482,XAGE3,1,1,0,14,0,0,2
12483,KRT9,1,16,2,41,0,26,4
12484,XAGE5,1,0,0,10,0,0,1
12485,PDE7B,1,11,1,34,0,1,4
12486,ZNF581,1,5,0,4,0,0,2
12487,NAT1,1,8,2,32,0,9,4
12488,KRT20,1,14,2,61,0,2,4
12489,GLOD5,1,0,0,10,0,0,1
12490,KSR2,1,15,7,36,0,0,3
12491,ZNF524,1,8,0,14,0,0,2
12492,MCC,1,15,0,41,0,0,2
12493,KRT27,1,12,2,54,0,21,4
12494,ZBTB26,1,11,0,12,0,0,2
12495,CDK5R2,1,14,1,22,0,2,4
12496,DSEL,1,7,1,19,0,0,3
12497,POLR1C,1,21,12,86,0,0,3
12498,ASXL1,1,16,1,58,5,4,4
12499,OR1L6,1,7,1,15,0,0,3
12500,DLK2,1,6,0,8,0,2,3
12501,ZNF562,1,6,1,19,0,0,3
12502,ZNF318,1,7,0,35,0,0,2
12503,ZNF561,1,5,1,6,0,0,3
12504,WIPF2,1,4,6,42,0,0,3
12505,HOPX,1,13,1,36,8,2,4
12506,OR1L3,1,8,1,20,0,0,3
12507,NLRP5,1,23,0,37,0,0,2
12508,LRRC8C,1,14,1,32,0,0,3
12509,SPACA5,1,5,0,3,0,0,2
12510,RSL1D1,1,11,0,80,0,0,2
12511,LRRC8D,1,13,1,33,0,0,3
12512,MROH2B,1,7,0,12,0,0,2
12513,OR1L8,1,7,1,23,0,0,3
12514,PPID,1,22,1,42,0,2,4
12515,OR1N2,1,7,2,25,0,0,3
12516,COL24A1,1,9,6,36,0,1,4
12517,ETFDH,1,16,1,52,0,1,4
12518,OR1N1,1,7,1,16,0,0,3
12519,RXFP1,1,10,2,33,0,0,3
12520,LPAR3,1,18,3,33,0,0,3
12521,PTGER4,1,28,2,44,0,11,4
12522,NEUROD2,1,26,0,34,11,3,3
12523,MAP6,1,18,0,11,0,0,2
12524,OTP,1,10,0,29,2,0,3
12525,ECEL1,1,8,0,24,0,4,3
12526,BCL2L1,1,47,7,103,0,66,4
12527,FGG,1,37,21,57,0,11,4
12528,FGA,1,42,22,72,0,2,4
12529,OR2AT4,1,8,2,23,0,0,3
12530,FGB,1,43,19,51,0,3,4
12531,PLRG1,1,16,2,75,0,1,4
12532,ZNF584,1,5,1,23,0,0,3
12533,DSCAM,1,25,1,41,0,0,3
12534,DNAI2,1,17,0,63,0,0,2
12535,NMUR1,1,12,3,41,0,0,3
12536,CLSTN1,1,17,0,31,0,0,2
12537,CXXC5,1,11,1,19,0,1,4
12538,ZNF274,1,13,1,29,4,1,4
12539,PIK3CD,1,55,14,105,0,1,4
12540,PTCRA,1,5,1,37,0,8,4
12541,SLC25A33,1,16,0,20,0,0,2
12542,ENC1,1,18,0,45,0,4,3
12543,SPSB1,1,8,2,32,0,0,3
12544,P2RY6,1,19,2,33,0,0,3
12545,BPTF,1,22,0,39,4,0,3
12546,S100Z,1,5,0,18,0,0,2
12547,ZIK1,1,6,1,10,0,0,3
12548,GPR34,1,7,0,26,0,0,2
12549,PLEKHG5,1,14,5,32,0,0,3
12550,ATF7IP,1,12,3,39,0,1,4
12551,LKAAEAR1,1,1,0,8,0,0,2
12552,RGS19,1,11,3,45,0,1,4
12553,TCEA2,1,11,0,60,0,0,2
12554,DEFB4A,1,22,0,60,0,0,2
12555,ANO5,1,10,3,34,0,0,3
12556,HDAC3,1,56,25,92,27,3,4
12557,SPATA46,1,5,0,28,0,0,2
12558,GPHN,1,36,1,56,0,0,3
12559,VAT1L,1,5,0,20,0,0,2
12560,TMEM51,1,2,0,32,0,0,2
12561,CAMTA1,1,9,0,29,4,0,3
12562,LGALS4,1,8,0,66,0,2,3
12563,LRRC34,1,7,0,29,0,0,2
12564,PAH,1,10,2,37,0,3,4
12565,SPATA5L1,1,20,0,39,0,0,2
12566,GATM,1,12,1,49,0,1,4
12567,SYCE1,1,11,1,46,0,0,3
12568,NXNL1,1,10,0,24,0,5,3
12569,RASGRP4,1,16,2,36,0,0,3
12570,NHLH1,1,12,0,32,5,4,3
12571,SLFNL1,1,0,0,22,0,0,1
12572,BCL2,1,76,8,200,0,128,4
12573,RHNO1,1,15,6,39,0,0,3
12574,CTPS1,1,24,1,50,0,3,4
12575,UTF1,1,6,0,37,4,3,3
12576,KNDC1,1,9,0,26,0,0,2
12577,WDR87,1,0,0,18,0,0,1
12578,METTL18,1,12,0,31,0,0,2
12579,CFAP46,1,3,0,9,0,0,2
12580,COL8A2,1,12,5,53,0,0,3
12581,PWWP2B,1,7,1,19,0,0,3
12582,PCDHB1,1,6,0,10,0,1,3
12583,ZNF540,1,13,1,8,0,0,3
12584,ANGPTL7,1,8,0,8,0,1,3
12585,EXOSC10,1,41,3,87,0,0,3
12586,ZNF570,1,5,1,17,0,0,3
12587,NINJ2,1,9,0,23,0,0,2
12588,MLLT3,1,20,4,56,0,1,4
12589,FAM90A1,1,1,0,14,0,0,2
12590,RRM2,1,21,3,76,0,12,4
12591,TRAPPC12,1,17,1,37,0,0,3
12592,IFNB1,1,43,8,77,0,54,4
12593,C3AR1,1,24,5,52,0,5,4
12594,MRM3,1,15,1,56,0,1,4
12595,PTEN,1,101,12,153,0,49,4
12596,PRND,1,10,1,21,0,4,4
12597,RNASEH1,1,13,1,44,0,0,3
12598,PRNP,1,92,2,72,0,8,4
12599,KLF17,1,9,0,32,4,2,3
12600,ADRA1D,1,16,3,35,0,33,4
12601,FRMD5,1,9,0,11,0,1,3
12602,AQP4,1,22,2,0,0,2,3
12603,CYP4F11,1,21,4,32,0,5,4
12604,TLN2,1,19,0,74,0,1,3
12605,LGALS9C,1,15,0,37,0,0,2
12606,TVP23B,1,6,0,21,0,0,2
12607,FBXW10,1,6,3,35,0,0,3
